month,district,pincode,variety,temperature,rainfall,humidity,water_availability,suitability
4,Thiruvananthapuram,695014,Panniyur 5,33.6,75.8,75.4,Low,Not Recommended
4,Thiruvananthapuram,695014,Panniyur 5,33.4,173.6,80.6,High,Plant with Care
4,Thiruvananthapuram,695014,Panniyur 5,33.2,88.9,90.0,Medium,Not Recommended
4,Thiruvananthapuram,695014,Panniyur 5,32.3,112.7,72.8,Low,Not Recommended
4,Thiruvananthapuram,695024,Panniyur 5,34.0,127.6,79.6,Low,Not Recommended
4,Thiruvananthapuram,695024,Panniyur 5,32.8,88.5,70.1,Low,Not Recommended
4,Thiruvananthapuram,695024,Panniyur 5,32.4,50.6,74.1,Medium,Plant with Care
4,Thiruvananthapuram,695024,Panniyur 5,34.9,82.1,88.3,Low,Not Recommended
4,Thiruvananthapuram,695024,Panniyur 5,29.8,49.8,80.6,Low,Not Recommended
4,Thiruvananthapuram,695033,Panniyur 5,32.3,110.9,67.3,Medium,Plant with Care
4,Thiruvananthapuram,695033,Panniyur 5,31.2,108.0,90.8,Medium,Plant with Care
4,Thiruvananthapuram,695033,Panniyur 5,30.8,177.2,64.0,Low,Not Recommended
4,Thiruvananthapuram,695033,Panniyur 5,33.1,81.5,84.0,Medium,Plant with Care
4,Thiruvananthapuram,695033,Panniyur 5,33.4,102.3,73.2,Medium,Plant with Care
5,Thiruvananthapuram,695001,Panniyur 5,33.1,108.7,85.8,Low,Not Recommended
5,Thiruvananthapuram,695001,Panniyur 5,30.3,141.4,76.8,Medium,Plant with Care
5,Thiruvananthapuram,695001,Panniyur 5,30.7,161.9,77.2,Low,Not Recommended
5,Thiruvananthapuram,695001,Panniyur 5,33.5,125.1,88.4,Medium,Plant with Care
5,Thiruvananthapuram,695001,Panniyur 5,35.7,119.4,82.4,Medium,Not Recommended
5,Thiruvananthapuram,695014,Panniyur 5,30.8,106.1,77.9,Medium,Plant with Care
5,Thiruvananthapuram,695014,Panniyur 5,29.8,140.7,73.8,Low,Not Recommended
5,Thiruvananthapuram,695014,Panniyur 5,31.1,29.1,74.5,Low,Not Recommended
5,Thiruvananthapuram,695014,Panniyur 5,35.8,123.3,88.7,High,Not Recommended
5,Thiruvananthapuram,695014,Panniyur 5,28.3,137.2,77.9,High,Recommended
5,Thiruvananthapuram,695024,Panniyur 5,31.3,93.8,72.0,Low,Not Recommended
5,Thiruvananthapuram,695024,Panniyur 5,31.1,102.7,83.2,High,Plant with Care
5,Thiruvananthapuram,695024,Panniyur 5,30.4,144.8,83.4,High,Plant with Care
5,Thiruvananthapuram,695024,Panniyur 5,30.4,97.6,68.3,Medium,Plant with Care
5,Thiruvananthapuram,695024,Panniyur 5,31.9,112.9,76.5,High,Plant with Care
5,Thiruvananthapuram,695033,Panniyur 5,32.5,136.7,75.6,High,Plant with Care
5,Thiruvananthapuram,695033,Panniyur 5,34.3,158.7,59.7,Low,Not Recommended
5,Thiruvananthapuram,695033,Panniyur 5,35.8,122.9,83.6,Medium,Not Recommended
5,Thiruvananthapuram,695033,Panniyur 5,32.8,50.3,75.3,Low,Not Recommended
5,Thiruvananthapuram,695033,Panniyur 5,34.7,120.4,78.3,Medium,Plant with Care
6,Thiruvananthapuram,695001,Panniyur 5,28.0,157.2,84.4,High,Recommended
6,Thiruvananthapuram,695001,Panniyur 5,28.5,321.2,86.9,High,Recommended
6,Thiruvananthapuram,695001,Panniyur 5,28.5,303.5,91.8,High,Recommended
6,Thiruvananthapuram,695001,Panniyur 5,24.0,181.9,93.6,Medium,Recommended
6,Thiruvananthapuram,695001,Panniyur 5,26.0,569.5,91.6,High,Plant with Care
6,Thiruvananthapuram,695014,Panniyur 5,26.2,347.1,81.3,High,Recommended
6,Thiruvananthapuram,695014,Panniyur 5,28.2,409.3,84.2,Medium,Recommended
6,Thiruvananthapuram,695014,Panniyur 5,29.0,130.3,77.8,Medium,Recommended
6,Thiruvananthapuram,695014,Panniyur 5,26.7,469.2,79.2,High,Recommended
6,Thiruvananthapuram,695014,Panniyur 5,24.5,323.4,88.4,High,Recommended
6,Thiruvananthapuram,695024,Panniyur 5,28.3,440.5,79.8,High,Recommended
6,Thiruvananthapuram,695024,Panniyur 5,27.8,416.1,82.1,High,Recommended
6,Thiruvananthapuram,695024,Panniyur 5,27.1,499.1,91.7,High,Plant with Care
6,Thiruvananthapuram,695024,Panniyur 5,25.7,436.7,86.7,High,Recommended
6,Thiruvananthapuram,695024,Panniyur 5,26.4,315.9,85.1,Medium,Recommended
6,Thiruvananthapuram,695033,Panniyur 5,24.3,352.6,88.0,Medium,Recommended
6,Thiruvananthapuram,695033,Panniyur 5,23.4,174.6,80.4,Medium,Recommended
6,Thiruvananthapuram,695033,Panniyur 5,29.4,399.2,91.4,Medium,Recommended
6,Thiruvananthapuram,695033,Panniyur 5,25.4,339.8,94.7,High,Recommended
6,Thiruvananthapuram,695033,Panniyur 5,21.4,307.6,78.1,High,Recommended
7,Thiruvananthapuram,695001,Panniyur 5,22.0,455.8,94.6,High,Plant with Care
7,Thiruvananthapuram,695001,Panniyur 5,24.7,326.5,90.3,High,Recommended
7,Thiruvananthapuram,695001,Panniyur 5,26.8,206.6,86.9,High,Recommended
7,Thiruvananthapuram,695001,Panniyur 5,26.4,165.5,82.9,Medium,Recommended
7,Thiruvananthapuram,695001,Panniyur 5,22.2,351.1,87.5,High,Recommended
7,Thiruvananthapuram,695014,Panniyur 5,25.5,378.5,84.3,High,Recommended
7,Thiruvananthapuram,695014,Panniyur 5,23.8,356.3,88.4,High,Recommended
7,Thiruvananthapuram,695014,Panniyur 5,27.1,552.1,84.9,High,Recommended
7,Thiruvananthapuram,695014,Panniyur 5,26.4,333.9,80.2,Medium,Recommended
7,Thiruvananthapuram,695014,Panniyur 5,31.5,289.7,86.0,High,Recommended
7,Thiruvananthapuram,695024,Panniyur 5,26.4,323.4,91.5,High,Recommended
7,Thiruvananthapuram,695024,Panniyur 5,26.8,332.0,87.3,High,Recommended
7,Thiruvananthapuram,695024,Panniyur 5,20.7,315.6,77.0,High,Recommended
7,Thiruvananthapuram,695024,Panniyur 5,27.6,554.9,88.4,High,Plant with Care
7,Thiruvananthapuram,695024,Panniyur 5,24.8,177.8,77.9,High,Recommended
7,Thiruvananthapuram,695033,Panniyur 5,28.2,168.6,76.1,High,Recommended
7,Thiruvananthapuram,695033,Panniyur 5,29.0,366.5,80.7,High,Recommended
7,Thiruvananthapuram,695033,Panniyur 5,22.7,456.5,88.7,High,Recommended
7,Thiruvananthapuram,695033,Panniyur 5,23.6,425.2,81.8,High,Recommended
7,Thiruvananthapuram,695033,Panniyur 5,26.5,393.1,95.0,High,Recommended
8,Thiruvananthapuram,695001,Panniyur 5,23.7,336.5,88.0,Medium,Recommended
8,Thiruvananthapuram,695001,Panniyur 5,26.6,293.0,83.4,High,Recommended
8,Thiruvananthapuram,695001,Panniyur 5,23.3,513.7,84.2,High,Plant with Care
8,Thiruvananthapuram,695001,Panniyur 5,23.6,473.7,89.2,High,Plant with Care
8,Thiruvananthapuram,695001,Panniyur 5,27.0,408.7,93.1,Medium,Plant with Care
8,Thiruvananthapuram,695014,Panniyur 5,25.7,243.8,92.9,High,Recommended
8,Thiruvananthapuram,695014,Panniyur 5,28.1,476.9,91.7,High,Plant with Care
8,Thiruvananthapuram,695014,Panniyur 5,26.5,327.4,80.5,High,Recommended
8,Thiruvananthapuram,695014,Panniyur 5,25.9,261.2,81.3,High,Recommended
8,Thiruvananthapuram,695014,Panniyur 5,27.7,305.1,82.0,High,Recommended
8,Thiruvananthapuram,695024,Panniyur 5,28.5,368.9,88.6,Medium,Recommended
8,Thiruvananthapuram,695024,Panniyur 5,27.4,262.4,79.7,High,Recommended
8,Thiruvananthapuram,695024,Panniyur 5,25.4,484.5,85.3,Medium,Plant with Care
8,Thiruvananthapuram,695024,Panniyur 5,25.4,310.4,85.3,High,Recommended
8,Thiruvananthapuram,695024,Panniyur 5,25.4,370.1,89.6,Medium,Recommended
8,Thiruvananthapuram,695033,Panniyur 5,26.5,401.4,80.2,High,Plant with Care
8,Thiruvananthapuram,695033,Panniyur 5,26.3,403.4,85.6,High,Plant with Care
8,Thiruvananthapuram,695033,Panniyur 5,28.9,384.9,86.9,High,Recommended
8,Thiruvananthapuram,695033,Panniyur 5,25.4,345.6,88.9,High,Recommended
8,Thiruvananthapuram,695033,Panniyur 5,29.7,480.7,90.0,High,Plant with Care
9,Thiruvananthapuram,695001,Panniyur 5,23.7,209.4,81.7,High,Recommended
9,Thiruvananthapuram,695001,Panniyur 5,25.3,303.5,87.7,High,Recommended
9,Thiruvananthapuram,695001,Panniyur 5,24.2,316.5,93.7,High,Plant with Care
9,Thiruvananthapuram,695001,Panniyur 5,25.1,498.1,91.0,High,Plant with Care
9,Thiruvananthapuram,695001,Panniyur 5,24.7,369.1,82.0,High,Recommended
9,Thiruvananthapuram,695014,Panniyur 5,24.5,487.9,71.3,Medium,Plant with Care
9,Thiruvananthapuram,695014,Panniyur 5,24.5,277.7,76.3,High,Recommended
9,Thiruvananthapuram,695014,Panniyur 5,24.8,389.1,77.8,High,Recommended
9,Thiruvananthapuram,695014,Panniyur 5,23.2,489.6,89.1,High,Plant with Care
9,Thiruvananthapuram,695014,Panniyur 5,22.6,365.9,80.3,High,Recommended
9,Thiruvananthapuram,695024,Panniyur 5,25.3,422.0,79.0,High,Plant with Care
9,Thiruvananthapuram,695024,Panniyur 5,25.2,320.4,90.5,High,Plant with Care
9,Thiruvananthapuram,695024,Panniyur 5,24.7,379.4,78.2,High,Recommended
9,Thiruvananthapuram,695024,Panniyur 5,23.0,338.9,83.8,Medium,Recommended
9,Thiruvananthapuram,695024,Panniyur 5,25.8,228.1,86.9,High,Recommended
9,Thiruvananthapuram,695033,Panniyur 5,26.7,378.7,80.8,High,Recommended
9,Thiruvananthapuram,695033,Panniyur 5,27.3,201.9,82.9,Medium,Recommended
9,Thiruvananthapuram,695033,Panniyur 5,26.6,477.4,85.4,High,Plant with Care
9,Thiruvananthapuram,695033,Panniyur 5,27.5,566.6,81.2,High,Plant with Care
9,Thiruvananthapuram,695033,Panniyur 5,29.0,230.3,84.4,High,Recommended
10,Thiruvananthapuram,695001,Panniyur 5,26.6,275.8,78.9,High,Recommended
10,Thiruvananthapuram,695001,Panniyur 5,25.7,46.4,73.8,Medium,Plant with Care
10,Thiruvananthapuram,695001,Panniyur 5,31.9,236.4,74.9,Low,Plant with Care
10,Thiruvananthapuram,695001,Panniyur 5,26.5,239.1,71.3,Medium,Recommended
10,Thiruvananthapuram,695001,Panniyur 5,26.2,136.4,69.9,High,Recommended
10,Thiruvananthapuram,695014,Panniyur 5,26.7,146.2,72.0,High,Recommended
10,Thiruvananthapuram,695014,Panniyur 5,27.5,176.4,81.2,Low,Plant with Care
10,Thiruvananthapuram,695014,Panniyur 5,25.8,133.9,75.8,Medium,Recommended
10,Thiruvananthapuram,695014,Panniyur 5,28.3,0.0,88.9,Medium,Plant with Care
10,Thiruvananthapuram,695014,Panniyur 5,25.7,294.8,88.9,Medium,Recommended
10,Thiruvananthapuram,695024,Panniyur 5,24.7,84.7,78.9,High,Plant with Care
10,Thiruvananthapuram,695024,Panniyur 5,28.9,27.0,76.8,Low,Not Recommended
10,Thiruvananthapuram,695024,Panniyur 5,24.7,272.9,73.3,High,Recommended
10,Thiruvananthapuram,695024,Panniyur 5,21.8,350.6,73.5,High,Recommended
10,Thiruvananthapuram,695024,Panniyur 5,25.5,55.0,84.7,Low,Not Recommended
10,Thiruvananthapuram,695033,Panniyur 5,23.2,239.6,77.6,High,Recommended
10,Thiruvananthapuram,695033,Panniyur 5,26.0,124.2,95.0,Medium,Plant with Care
10,Thiruvananthapuram,695033,Panniyur 5,24.1,341.9,71.6,High,Recommended
10,Thiruvananthapuram,695033,Panniyur 5,29.2,201.3,77.0,High,Recommended
10,Thiruvananthapuram,695033,Panniyur 5,28.4,122.6,83.0,High,Recommended
11,Thiruvananthapuram,695001,Panniyur 5,29.4,189.8,95.0,High,Plant with Care
11,Thiruvananthapuram,695001,Panniyur 5,27.3,296.7,85.5,High,Recommended
11,Thiruvananthapuram,695001,Panniyur 5,28.2,271.8,82.5,High,Recommended
11,Thiruvananthapuram,695001,Panniyur 5,29.0,198.2,87.0,Low,Plant with Care
11,Thiruvananthapuram,695001,Panniyur 5,24.4,231.2,81.9,Medium,Recommended
11,Thiruvananthapuram,695014,Panniyur 5,30.3,319.6,78.9,High,Plant with Care
11,Thiruvananthapuram,695014,Panniyur 5,30.0,243.3,87.2,Medium,Recommended
11,Thiruvananthapuram,695014,Panniyur 5,26.9,302.4,81.1,Medium,Recommended
11,Thiruvananthapuram,695014,Panniyur 5,29.2,304.1,85.7,High,Plant with Care
11,Thiruvananthapuram,695014,Panniyur 5,25.7,96.5,71.4,Low,Not Recommended
11,Thiruvananthapuram,695024,Panniyur 5,27.7,259.5,85.7,High,Recommended
11,Thiruvananthapuram,695024,Panniyur 5,24.2,202.5,80.2,Medium,Recommended
11,Thiruvananthapuram,695024,Panniyur 5,26.4,186.5,86.4,Medium,Recommended
11,Thiruvananthapuram,695024,Panniyur 5,25.2,194.5,74.1,High,Recommended
11,Thiruvananthapuram,695024,Panniyur 5,30.3,165.5,87.4,Low,Not Recommended
11,Thiruvananthapuram,695033,Panniyur 5,28.6,253.5,76.3,High,Recommended
11,Thiruvananthapuram,695033,Panniyur 5,25.6,98.8,95.0,High,Plant with Care
11,Thiruvananthapuram,695033,Panniyur 5,28.7,166.6,79.7,High,Recommended
11,Thiruvananthapuram,695033,Panniyur 5,25.5,219.7,87.0,Low,Plant with Care
11,Thiruvananthapuram,695033,Panniyur 5,28.4,117.7,74.1,Medium,Recommended
12,Thiruvananthapuram,695001,Panniyur 5,25.1,73.6,64.5,Medium,Plant with Care
12,Thiruvananthapuram,695001,Panniyur 5,26.7,9.6,67.6,Medium,Plant with Care
12,Thiruvananthapuram,695001,Panniyur 5,22.0,25.3,63.5,Medium,Plant with Care
12,Thiruvananthapuram,695001,Panniyur 5,27.8,33.0,68.5,Medium,Plant with Care
12,Thiruvananthapuram,695001,Panniyur 5,24.1,58.0,72.1,Medium,Plant with Care
12,Thiruvananthapuram,695014,Panniyur 5,24.5,61.1,68.9,Medium,Plant with Care
12,Thiruvananthapuram,695014,Panniyur 5,26.3,60.3,63.1,Medium,Plant with Care
12,Thiruvananthapuram,695014,Panniyur 5,22.9,57.1,50.2,High,Plant with Care
12,Thiruvananthapuram,695014,Panniyur 5,26.2,132.8,75.9,High,Recommended
12,Thiruvananthapuram,695014,Panniyur 5,25.5,51.0,63.0,Medium,Plant with Care
12,Thiruvananthapuram,695024,Panniyur 5,27.1,1.1,59.3,Medium,Plant with Care
12,Thiruvananthapuram,695024,Panniyur 5,25.0,33.9,65.4,Medium,Plant with Care
12,Thiruvananthapuram,695024,Panniyur 5,26.0,0.0,72.6,Medium,Plant with Care
12,Thiruvananthapuram,695024,Panniyur 5,29.5,96.9,63.8,Low,Not Recommended
12,Thiruvananthapuram,695024,Panniyur 5,26.6,83.6,67.8,Low,Not Recommended
12,Thiruvananthapuram,695033,Panniyur 5,21.4,23.4,76.7,Medium,Plant with Care
12,Thiruvananthapuram,695033,Panniyur 5,26.5,66.0,63.0,Medium,Plant with Care
12,Thiruvananthapuram,695033,Panniyur 5,29.7,61.2,86.0,High,Plant with Care
12,Thiruvananthapuram,695033,Panniyur 5,25.2,97.9,82.5,Low,Not Recommended
12,Thiruvananthapuram,695033,Panniyur 5,21.6,82.3,58.2,High,Plant with Care
1,Thiruvananthapuram,695001,Karimunda,23.4,65.2,56.0,Medium,Plant with Care
1,Thiruvananthapuram,695001,Karimunda,27.7,21.6,79.1,Low,Not Recommended
1,Thiruvananthapuram,695001,Karimunda,23.2,0.0,83.7,Medium,Plant with Care
1,Thiruvananthapuram,695001,Karimunda,26.3,0.0,57.6,Medium,Plant with Care
1,Thiruvananthapuram,695001,Karimunda,23.2,64.7,83.3,Medium,Plant with Care
1,Thiruvananthapuram,695014,Karimunda,23.9,45.4,65.3,Medium,Plant with Care
1,Thiruvananthapuram,695014,Karimunda,25.5,35.7,78.6,Medium,Plant with Care
1,Thiruvananthapuram,695014,Karimunda,29.0,60.8,63.7,Medium,Plant with Care
1,Thiruvananthapuram,695014,Karimunda,23.4,28.3,69.6,High,Plant with Care
1,Thiruvananthapuram,695014,Karimunda,25.5,83.7,51.7,High,Plant with Care
1,Thiruvananthapuram,695024,Karimunda,25.6,17.5,85.1,Medium,Plant with Care
1,Thiruvananthapuram,695024,Karimunda,25.6,72.8,76.2,Low,Not Recommended
1,Thiruvananthapuram,695024,Karimunda,24.2,94.4,73.6,Medium,Plant with Care
1,Thiruvananthapuram,695024,Karimunda,25.7,0.0,63.1,Medium,Plant with Care
1,Thiruvananthapuram,695024,Karimunda,23.4,60.9,72.9,High,Plant with Care
1,Thiruvananthapuram,695033,Karimunda,24.7,0.0,73.4,High,Plant with Care
1,Thiruvananthapuram,695033,Karimunda,27.3,48.6,56.5,Medium,Plant with Care
1,Thiruvananthapuram,695033,Karimunda,24.5,41.9,91.4,High,Not Recommended
1,Thiruvananthapuram,695033,Karimunda,23.6,81.5,69.2,High,Plant with Care
1,Thiruvananthapuram,695033,Karimunda,24.9,29.1,79.7,Medium,Plant with Care
2,Thiruvananthapuram,695001,Karimunda,21.2,16.9,84.9,Medium,Plant with Care
2,Thiruvananthapuram,695001,Karimunda,27.2,48.4,80.3,Medium,Plant with Care
2,Thiruvananthapuram,695001,Karimunda,25.2,60.4,54.7,Medium,Plant with Care
2,Thiruvananthapuram,695001,Karimunda,22.7,13.8,79.4,Medium,Plant with Care
2,Thiruvananthapuram,695001,Karimunda,27.7,36.1,68.5,High,Plant with Care
2,Thiruvananthapuram,695014,Karimunda,20.9,92.6,79.4,Medium,Plant with Care
2,Thiruvananthapuram,695014,Karimunda,26.2,47.8,76.0,High,Plant with Care
2,Thiruvananthapuram,695014,Karimunda,27.8,53.0,95.0,Medium,Not Recommended
2,Thiruvananthapuram,695014,Karimunda,22.8,91.6,68.2,Low,Not Recommended
2,Thiruvananthapuram,695014,Karimunda,21.9,29.2,61.1,High,Plant with Care
2,Thiruvananthapuram,695024,Karimunda,26.1,86.3,78.9,Low,Not Recommended
2,Thiruvananthapuram,695024,Karimunda,24.0,46.6,69.3,Medium,Plant with Care
2,Thiruvananthapuram,695024,Karimunda,26.2,77.5,71.1,Medium,Plant with Care
2,Thiruvananthapuram,695024,Karimunda,21.8,66.0,78.9,High,Plant with Care
2,Thiruvananthapuram,695024,Karimunda,25.2,55.8,67.7,High,Plant with Care
2,Thiruvananthapuram,695033,Karimunda,28.3,17.3,60.2,Medium,Plant with Care
2,Thiruvananthapuram,695033,Karimunda,24.7,91.0,67.5,Medium,Plant with Care
2,Thiruvananthapuram,695033,Karimunda,24.9,64.3,84.0,High,Plant with Care
2,Thiruvananthapuram,695033,Karimunda,26.7,37.3,63.3,Low,Not Recommended
2,Thiruvananthapuram,695033,Karimunda,23.3,27.6,64.9,High,Plant with Care
3,Thiruvananthapuram,695001,Karimunda,30.8,160.2,77.1,High,Plant with Care
3,Thiruvananthapuram,695001,Karimunda,30.6,122.3,71.8,Low,Not Recommended
3,Thiruvananthapuram,695001,Karimunda,33.4,131.2,74.6,High,Plant with Care
3,Thiruvananthapuram,695001,Karimunda,32.8,80.5,82.2,Low,Not Recommended
3,Thiruvananthapuram,695001,Karimunda,32.3,118.0,76.9,Medium,Plant with Care
3,Thiruvananthapuram,695014,Karimunda,33.8,108.4,73.9,High,Plant with Care
3,Thiruvananthapuram,695014,Karimunda,30.1,83.8,75.2,Medium,Plant with Care
3,Thiruvananthapuram,695014,Karimunda,30.4,120.3,80.6,High,Plant with Care
3,Thiruvananthapuram,695014,Karimunda,33.2,151.5,63.8,Medium,Plant with Care
3,Thiruvananthapuram,695014,Karimunda,34.0,68.2,76.2,Low,Not Recommended
3,Thiruvananthapuram,695024,Karimunda,28.1,90.2,56.9,Low,Not Recommended
3,Thiruvananthapuram,695024,Karimunda,33.0,144.5,63.9,Low,Not Recommended
3,Thiruvananthapuram,695024,Karimunda,30.0,83.6,68.6,Low,Not Recommended
3,Thiruvananthapuram,695024,Karimunda,30.7,106.2,91.7,Low,Not Recommended
3,Thiruvananthapuram,695024,Karimunda,30.2,103.8,65.7,High,Plant with Care
3,Thiruvananthapuram,695033,Karimunda,34.0,157.2,78.9,Low,Not Recommended
3,Thiruvananthapuram,695033,Karimunda,32.6,146.8,76.0,High,Plant with Care
3,Thiruvananthapuram,695033,Karimunda,31.4,167.5,83.1,Low,Not Recommended
3,Thiruvananthapuram,695033,Karimunda,30.9,29.5,85.0,Low,Not Recommended
3,Thiruvananthapuram,695033,Karimunda,29.3,13.8,70.1,Low,Not Recommended
4,Thiruvananthapuram,695001,Karimunda,30.2,99.3,57.5,Low,Not Recommended
4,Thiruvananthapuram,695001,Karimunda,30.7,74.9,80.3,Low,Not Recommended
4,Thiruvananthapuram,695001,Karimunda,28.3,99.0,81.2,Medium,Plant with Care
4,Thiruvananthapuram,695001,Karimunda,31.4,165.0,65.1,High,Plant with Care
4,Thiruvananthapuram,695001,Karimunda,31.3,126.6,74.7,Medium,Plant with Care
4,Thiruvananthapuram,695014,Karimunda,28.7,105.1,73.4,High,Plant with Care
4,Thiruvananthapuram,695014,Karimunda,32.5,0.0,67.3,Low,Not Recommended
4,Thiruvananthapuram,695014,Karimunda,29.6,83.3,69.6,Low,Not Recommended
4,Thiruvananthapuram,695014,Karimunda,33.3,146.5,71.0,Medium,Plant with Care
4,Thiruvananthapuram,695014,Karimunda,34.0,144.6,82.7,Medium,Plant with Care
4,Thiruvananthapuram,695024,Karimunda,32.1,81.1,61.0,Medium,Plant with Care
4,Thiruvananthapuram,695024,Karimunda,33.8,127.5,66.8,High,Plant with Care
4,Thiruvananthapuram,695024,Karimunda,34.1,105.2,68.2,Medium,Plant with Care
4,Thiruvananthapuram,695024,Karimunda,31.4,212.3,81.5,Medium,Plant with Care
4,Thiruvananthapuram,695024,Karimunda,33.5,60.4,81.8,Low,Not Recommended
4,Thiruvananthapuram,695033,Karimunda,29.7,81.8,68.7,Low,Not Recommended
4,Thiruvananthapuram,695033,Karimunda,32.5,181.2,72.4,High,Plant with Care
4,Thiruvananthapuram,695033,Karimunda,33.2,54.8,63.9,Medium,Plant with Care
4,Thiruvananthapuram,695033,Karimunda,28.8,100.8,75.3,Low,Not Recommended
4,Thiruvananthapuram,695033,Karimunda,29.0,74.2,71.3,Low,Not Recommended
5,Thiruvananthapuram,695001,Karimunda,29.3,134.9,70.1,Low,Not Recommended
5,Thiruvananthapuram,695001,Karimunda,31.0,159.2,62.2,Medium,Plant with Care
5,Thiruvananthapuram,695001,Karimunda,29.7,122.3,89.4,Medium,Plant with Care
5,Thiruvananthapuram,695001,Karimunda,29.7,149.8,70.8,Medium,Plant with Care
5,Thiruvananthapuram,695001,Karimunda,31.8,216.8,76.3,Medium,Plant with Care
5,Thiruvananthapuram,695014,Karimunda,31.0,127.9,95.0,High,Plant with Care
5,Thiruvananthapuram,695014,Karimunda,28.7,170.8,70.1,High,Recommended
5,Thiruvananthapuram,695014,Karimunda,33.4,128.2,82.3,Medium,Plant with Care
5,Thiruvananthapuram,695014,Karimunda,31.0,65.5,76.7,Medium,Plant with Care
5,Thiruvananthapuram,695014,Karimunda,33.3,25.9,95.0,Low,Not Recommended
5,Thiruvananthapuram,695024,Karimunda,34.7,112.1,72.5,Medium,Plant with Care
5,Thiruvananthapuram,695024,Karimunda,27.7,64.5,77.7,Medium,Plant with Care
5,Thiruvananthapuram,695024,Karimunda,30.9,91.2,77.0,Low,Not Recommended
5,Thiruvananthapuram,695024,Karimunda,30.4,149.8,72.6,High,Plant with Care
5,Thiruvananthapuram,695024,Karimunda,33.5,135.4,78.4,High,Plant with Care
5,Thiruvananthapuram,695033,Karimunda,30.4,131.9,66.8,High,Plant with Care
5,Thiruvananthapuram,695033,Karimunda,32.1,58.4,69.3,Low,Not Recommended
5,Thiruvananthapuram,695033,Karimunda,29.8,0.0,55.5,Low,Not Recommended
5,Thiruvananthapuram,695033,Karimunda,30.1,168.3,83.2,Medium,Plant with Care
5,Thiruvananthapuram,695033,Karimunda,28.6,112.1,69.5,High,Plant with Care
6,Thiruvananthapuram,695001,Karimunda,27.4,397.3,87.6,High,Recommended
6,Thiruvananthapuram,695001,Karimunda,26.2,491.6,92.6,Medium,Plant with Care
6,Thiruvananthapuram,695001,Karimunda,25.1,133.9,86.5,High,Recommended
6,Thiruvananthapuram,695001,Karimunda,22.9,284.0,79.4,High,Recommended
6,Thiruvananthapuram,695001,Karimunda,28.8,416.9,87.7,High,Plant with Care
6,Thiruvananthapuram,695014,Karimunda,26.9,178.7,73.9,High,Recommended
6,Thiruvananthapuram,695014,Karimunda,28.0,90.4,80.7,High,Recommended
6,Thiruvananthapuram,695014,Karimunda,26.5,357.2,75.8,High,Recommended
6,Thiruvananthapuram,695014,Karimunda,23.1,349.6,83.7,High,Recommended
6,Thiruvananthapuram,695014,Karimunda,28.0,375.1,84.3,High,Recommended
6,Thiruvananthapuram,695024,Karimunda,26.6,472.9,95.0,Medium,Plant with Care
6,Thiruvananthapuram,695024,Karimunda,26.4,430.2,87.4,Medium,Plant with Care
6,Thiruvananthapuram,695024,Karimunda,21.9,281.9,87.5,High,Recommended
6,Thiruvananthapuram,695024,Karimunda,27.7,377.5,82.9,Medium,Recommended
6,Thiruvananthapuram,695024,Karimunda,24.2,314.6,90.9,High,Recommended
6,Thiruvananthapuram,695033,Karimunda,23.4,273.3,76.5,High,Recommended
6,Thiruvananthapuram,695033,Karimunda,27.8,295.6,78.0,High,Recommended
6,Thiruvananthapuram,695033,Karimunda,24.3,311.1,82.4,High,Recommended
6,Thiruvananthapuram,695033,Karimunda,25.8,387.1,86.4,High,Recommended
6,Thiruvananthapuram,695033,Karimunda,27.4,466.9,81.5,High,Recommended
